ID,OID,Sign_Name,List,Number,Source
c-o0000103-MZL018,o0000103,ARAD,MZL,018,osl
c-o0000103-PTACE053,o0000103,ARAD,PTACE,053,osl
c-o0000103-SLLHA050,o0000103,ARAD,SLLHA,050,osl
c-o0000103-SYA020,o0000103,ARAD,SYA,020,osl
c-o0000843-LAK059,o0000843,|ARAD×KUR|,LAK,059,osl
c-o0000843-ASY025a,o0000843,|ARAD×KUR|,ASY,025a,osl
c-o0000843-ABZL017,o0000843,|ARAD×KUR|,ABZL,017,osl
c-o0000843-BAU052,o0000843,|ARAD×KUR|,BAU,052,osl
c-o0000843-ELLES036,o0000843,|ARAD×KUR|,ELLES,036,osl
c-o0000843-GCSL021,o0000843,|ARAD×KUR|,GCSL,021,osl
c-o0000843-KWU065,o0000843,|ARAD×KUR|,KWU,065,osl
c-o0000843-MZL019,o0000843,|ARAD×KUR|,MZL,019,osl
c-o0000843-PTACE054,o0000843,|ARAD×KUR|,PTACE,054,osl
c-o0000843-RSP416,o0000843,|ARAD×KUR|,RSP,416,osl
c-o0000843-SLLHA051,o0000843,|ARAD×KUR|,SLLHA,051,osl
c-o0000104-LAK296,o0000104,ARKAB₂,LAK,296,osl
c-o0000104-LAK297,o0000104,ARKAB₂,LAK,297,osl
c-o0000104-ELLES022,o0000104,ARKAB₂,ELLES,022,osl
c-o0000106-LAK001,o0000106,AŠ,LAK,001,osl
c-o0000106-LAK820-b,o0000106,AŠ,LAK,820^b,osl
c-o0000106-LAK839-b,o0000106,AŠ,LAK,839^b,osl
c-o0000106-LAK855-b,o0000106,AŠ,LAK,855^b,osl
c-o0000106-ASY001,o0000106,AŠ,ASY,001,osl
c-o0000106-ABZL001,o0000106,AŠ,ABZL,001,osl
c-o0000106-BAU001,o0000106,AŠ,BAU,001,osl
c-o0000106-ELLES001,o0000106,AŠ,ELLES,001,osl
c-o0000106-GCSL001,o0000106,AŠ,GCSL,001,osl
c-o0000106-HZL001,o0000106,AŠ,HZL,001,osl
c-o0000106-MZL001,o0000106,AŠ,MZL,001,osl
c-o0000106-PTACE001,o0000106,AŠ,PTACE,001,osl
c-o0000106-RSP001,o0000106,AŠ,RSP,001,osl
c-o0000106-SLLHA001,o0000106,AŠ,SLLHA,001,osl
c-o0000106-SYA001,o0000106,AŠ,SYA,001,osl
c-o0221914-RSP024,o0221914,AŠ@c,RSP,024,osl
c-o0000866-MZL002,o0000866,|AŠ.AŠ|,MZL,002,osl
c-o0000866-RSP002-2,o0000866,|AŠ.AŠ|,RSP,002,osl
c-o0000867-MZL174,o0000867,|AŠ.GAN₂|,MZL,174,osl
c-o0000862-MZL011,o0000862,|AŠ+SUR|,MZL,011,osl
c-o0000862-SLLHA014,o0000862,|AŠ+SUR|,SLLHA,014,osl
c-o0000860-SLLHA099b3,o0000860,|AŠ&AŠ.TUG₂&TUG₂.TUG₂&TUG₂.PAP|,SLLHA,099b3,osl
c-o0000859-LAK133,o0000859,|AŠ&AŠ&AŠ|,LAK,133,osl
c-o0000859-BAU084,o0000859,|AŠ&AŠ&AŠ|,BAU,084,osl
c-o0000859-MZL505,o0000859,|AŠ&AŠ&AŠ|,MZL,505,osl
c-o0000859-SLLHA325a,o0000859,|AŠ&AŠ&AŠ|,SLLHA,325a,osl
c-o0000858-MZL513,o0000858,|AŠ&AŠ&AŠ.TAB|,MZL,513,osl
c-o0000858-SLLHA329a,o0000858,|AŠ&AŠ&AŠ.TAB|,SLLHA,329a,osl
c-o0000853-MZL649,o0000853,|(AŠ&AŠ&AŠ)%(AŠ&AŠ&AŠ)|,MZL,649,osl
c-o0000853-SLLHA365,o0000853,|(AŠ&AŠ&AŠ)%(AŠ&AŠ&AŠ)|,SLLHA,365,osl
c-o0000107-SLLHA361n,o0000107,AŠ@k,SLLHA,361n,osl
c-o0000869-SLLHA395v,o0000869,|AŠ@k&AŠ@k&AŠ@k&AŠ@k|,SLLHA,395v,osl
c-o0223363-LAK178,o0223363,AŠ@t,LAK,178,osl
c-o0223363-LAK820-c,o0223363,AŠ@t,LAK,820^c,osl
c-o0223363-ASY209,o0223363,AŠ@t,ASY,209,osl
c-o0223363-ABZL901,o0223363,AŠ@t,ABZL,901,osl
c-o0223363-ELLES104,o0223363,AŠ@t,ELLES,104,osl
c-o0223363-GCSL188a,o0223363,AŠ@t,GCSL,188a,osl
c-o0223363-KWU333,o0223363,AŠ@t,KWU,333,osl
c-o0223363-MZL575,o0223363,AŠ@t,MZL,575,osl
c-o0223363-RSP005-a,o0223363,AŠ@t,RSP,005^a,osl
c-o0223363-SLLHA360,o0223363,AŠ@t,SLLHA,360,osl
c-o0000110-LAK162-a,o0000110,AŠ₂,LAK,162^a,osl
c-o0000110-ASY192,o0000110,AŠ₂,ASY,192,osl
c-o0000110-ABZL211,o0000110,AŠ₂,ABZL,211,osl
c-o0000110-BAU095,o0000110,AŠ₂,BAU,095,osl
c-o0000110-ELLES090,o0000110,AŠ₂,ELLES,090,osl
c-o0000110-GCSL074,o0000110,AŠ₂,GCSL,074,osl
c-o0000110-HZL241,o0000110,AŠ₂,HZL,241,osl
c-o0000110-KWU285,o0000110,AŠ₂,KWU,285,osl
c-o0000110-MZL548,o0000110,AŠ₂,MZL,548,osl
c-o0000110-PTACE100,o0000110,AŠ₂,PTACE,100,osl
c-o0000110-RSP128,o0000110,AŠ₂,RSP,128,osl
c-o0000110-SLLHA339,o0000110,AŠ₂,SLLHA,339,osl
c-o0000110-SYA167,o0000110,AŠ₂,SYA,167,osl
c-o0000109-LAK346,o0000109,AŠGAB,LAK,346,osl
c-o0000109-ABZL443,o0000109,AŠGAB,ABZL,443,osl
c-o0000109-ELLES192,o0000109,AŠGAB,ELLES,192,osl
c-o0000109-HZL080,o0000109,AŠGAB,HZL,080,osl
c-o0000109-KWU079,o0000109,AŠGAB,KWU,079,osl
c-o0000109-MZL173,o0000109,AŠGAB,MZL,173,osl
c-o0000109-PTACE015,o0000109,AŠGAB,PTACE,015,osl
c-o0000109-RSP395,o0000109,AŠGAB,RSP,395,osl
c-o0000109-SLLHA104_6,o0000109,AŠGAB,SLLHA,104_6,osl
c-o0000113-LAK290,o0000113,BA,LAK,290,osl
c-o0000113-ASY004,o0000113,BA,ASY,004,osl
c-o0000113-ABZL303,o0000113,BA,ABZL,303,osl
c-o0000113-BAU222,o0000113,BA,BAU,222,osl
c-o0000113-ELLES170,o0000113,BA,ELLES,170,osl
c-o0000113-GCSL134,o0000113,BA,GCSL,134,osl
c-o0000113-HZL205,o0000113,BA,HZL,205,osl
c-o0000113-KWU407,o0000113,BA,KWU,407,osl
c-o0000113-MZL014,o0000113,BA,MZL,014,osl
c-o0000113-PTACE198,o0000113,BA,PTACE,198,osl
c-o0000113-RSP139,o0000113,BA,RSP,139,osl
c-o0000113-SLLHA005,o0000113,BA,SLLHA,005,osl
c-o0000113-SYA004,o0000113,BA,SYA,004,osl
c-o0000114-LAK016,o0000114,BAD,LAK,016,osl
c-o0000114-ASY042,o0000114,BAD,ASY,042,osl
c-o0000114-ABZL025,o0000114,BAD,ABZL,025,osl
c-o0000114-BAU009,o0000114,BAD,BAU,009,osl
c-o0000114-ELLES009,o0000114,BAD,ELLES,009,osl
c-o0000114-GCSL010,o0000114,BAD,GCSL,010,osl
c-o0000114-GCSL209,o0000114,BAD,GCSL,209,osl
c-o0000114-HZL013,o0000114,BAD,HZL,013,osl
c-o0000114-KWU035,o0000114,BAD,KWU,035,osl
c-o0000114-MZL113,o0000114,BAD,MZL,113,osl
c-o0000114-PTACE010,o0000114,BAD,PTACE,010,osl
c-o0000114-RSP048bis,o0000114,BAD,RSP,048bis,osl
c-o0000114-SLLHA069,o0000114,BAD,SLLHA,069,osl
c-o0000114-SYA035,o0000114,BAD,SYA,035,osl
c-o0000889-PTACE011,o0000889,|BAD.AŠ|,PTACE,011,osl
c-o0027692-ELLES010,o0027692,|BAD×AŠ@t|,ELLES,010,osl
c-o0000897-LAK045,o0000897,|BAD×DIŠ@t|,LAK,045,osl
c-o0000117-LAK742,o0000117,BAHAR₂,LAK,742,osl
c-o0000117-ABZL086,o0000117,BAHAR₂,ABZL,086,osl
c-o0000117-BAU370,o0000117,BAHAR₂,BAU,370,osl
c-o0000117-ELLES364,o0000117,BAHAR₂,ELLES,364,osl
c-o0000117-RSP433,o0000117,BAHAR₂,RSP,433,osl
c-o0000117-PTACE292,o0000117,BAHAR₂,PTACE,292,osl
c-o0000167-LAK747,o0000167,EDIN,LAK,747,osl
c-o0000167-ASY118,o0000167,EDIN,ASY,118,osl
c-o0000167-ELLES365,o0000167,EDIN,ELLES,365,osl
c-o0000167-GCSL306,o0000167,EDIN,GCSL,306,osl
c-o0000167-PTACE293,o0000167,EDIN,PTACE,293,osl
c-o0000167-RSP433,o0000167,EDIN,RSP,433,osl
c-o0000167-RSP435,o0000167,EDIN,RSP,435,osl
c-o0000898-LAK743,o0000898,|BAHAR₂×AB₂|,LAK,743,osl
c-o0000898-RSP434,o0000898,|BAHAR₂×AB₂|,RSP,434,osl
c-o0000899-LAK745,o0000899,|BAHAR₂×NI|,LAK,745,osl
c-o0000900-LAK746,o0000900,|BAHAR₂×ZA|,LAK,746,osl
c-o0000118-LAK019,o0000118,BAL,LAK,019,osl
c-o0000118-ASY008,o0000118,BAL,ASY,008,osl
c-o0000118-ABZL003,o0000118,BAL,ABZL,003,osl
c-o0000118-ELLES012,o0000118,BAL,ELLES,012,osl
c-o0000118-GCSL015,o0000118,BAL,GCSL,015,osl
c-o0000118-HZL004,o0000118,BAL,HZL,004,osl
c-o0000118-KWU038,o0000118,BAL,KWU,038,osl
c-o0000118-MZL005,o0000118,BAL,MZL,005,osl
c-o0000118-PTACE013,o0000118,BAL,PTACE,013,osl
c-o0000118-RSP087,o0000118,BAL,RSP,087,osl
c-o0000118-SLLHA009,o0000118,BAL,SLLHA,009,osl
c-o0000118-SYA008,o0000118,BAL,SYA,008,osl
c-o0000119-LAK041,o0000119,BALAG,LAK,041,osl
c-o0000119-ABZL195,o0000119,BALAG,ABZL,195,osl
c-o0000119-BAU029,o0000119,BALAG,BAU,029,osl
c-o0000119-ELLES026,o0000119,BALAG,ELLES,026,osl
c-o0000119-GCSL034,o0000119,BALAG,GCSL,034,osl
c-o0000119-HZL225,o0000119,BALAG,HZL,225,osl
c-o0000119-KWU320,o0000119,BALAG,KWU,320,osl
c-o0000119-MZL565,o0000119,BALAG,MZL,565,osl
c-o0000119-PTACE044,o0000119,BALAG,PTACE,044,osl
c-o0000119-RSP377,o0000119,BALAG,RSP,377,osl
c-o0000120-LAK752,o0000120,BAR,LAK,752,osl
c-o0000120-ASY048,o0000120,BAR,ASY,048,osl
c-o0000120-ABZL057,o0000120,BAR,ABZL,057,osl
c-o0000120-BAU252,o0000120,BAR,BAU,252,osl
c-o0000120-ELLES367,o0000120,BAR,ELLES,367,osl
c-o0000120-GCSL308,o0000120,BAR,GCSL,308,osl
c-o0000120-HZL020,o0000120,BAR,HZL,020,osl
c-o0000120-KWU671,o0000120,BAR,KWU,671,osl
c-o0000120-MZL121,o0000120,BAR,MZL,121,osl
c-o0000120-PTACE306,o0000120,BAR,PTACE,306,osl
c-o0000120-RSP044,o0000120,BAR,RSP,044,osl
c-o0000120-SLLHA074,o0000120,BAR,SLLHA,074,osl
c-o0000120-SYA041,o0000120,BAR,SYA,041,osl
c-o0000106-LAK001-2,o0000106,AŠ,LAK,001,osl
c-o0000106-LAK820-b-2,o0000106,AŠ,LAK,820^b,osl
c-o0000106-LAK839-b-2,o0000106,AŠ,LAK,839^b,osl
c-o0000106-LAK855-b-2,o0000106,AŠ,LAK,855^b,osl
c-o0000106-ASY001-2,o0000106,AŠ,ASY,001,osl
c-o0000106-ABZL001-2,o0000106,AŠ,ABZL,001,osl
c-o0000106-BAU001-2,o0000106,AŠ,BAU,001,osl
c-o0000106-ELLES001-2,o0000106,AŠ,ELLES,001,osl
c-o0000106-GCSL001-2,o0000106,AŠ,GCSL,001,osl
c-o0000106-HZL001-2,o0000106,AŠ,HZL,001,osl
c-o0000106-MZL001-2,o0000106,AŠ,MZL,001,osl
c-o0000106-PTACE001-2,o0000106,AŠ,PTACE,001,osl
c-o0000106-RSP001-2,o0000106,AŠ,RSP,001,osl
c-o0000106-SLLHA001-2,o0000106,AŠ,SLLHA,001,osl
c-o0000906-MZL123,o0000906,|BAR.AN|,MZL,123,osl
c-o0000906-SLLHA074_182,o0000906,|BAR.AN|,SLLHA,074_182,osl
c-o0000642-LAK010-2,o0000642,|3×AN|,LAK,010,osl
c-o0000642-ASY095-2,o0000642,|3×AN|,ASY,095,osl
c-o0000642-BAU008-2,o0000642,|3×AN|,BAU,008,osl
c-o0000642-ELLES006bis-2,o0000642,|3×AN|,ELLES,006bis,osl
c-o0000642-GCSL051-2,o0000642,|3×AN|,GCSL,051,osl
c-o0000642-KWU025-2,o0000642,|3×AN|,KWU,025,osl
c-o0000642-MZL247-2,o0000642,|3×AN|,MZL,247,osl
c-o0000642-PTACE009-2,o0000642,|3×AN|,PTACE,009,osl
c-o0000642-RSP082-2,o0000642,|3×AN|,RSP,082,osl
c-o0000911-LAK753,o0000911,|BAR×AN|,LAK,753,osl
c-o0000911-KWU674,o0000911,|BAR×AN|,KWU,674,osl
c-o0000911-PTACE307,o0000911,|BAR×AN|,PTACE,307,osl
c-o0002812-LAK356,o0002812,|ŠU₂.AN|,LAK,356,osl
c-o0002812-MZL870,o0002812,|ŠU₂.AN|,MZL,870,osl
c-o0002812-SLLHA546,o0002812,|ŠU₂.AN|,SLLHA,546,osl
c-o0018859-LAK131,o0018859,|BAR×TAB|,LAK,131,osl
c-o0000121-LAK153,o0000121,BARA₂,LAK,153,osl
c-o0000121-ASY195,o0000121,BARA₂,ASY,195,osl
c-o0000121-ABZL217,o0000121,BARA₂,ABZL,217,osl
c-o0000121-BAU088,o0000121,BARA₂,BAU,088,osl
c-o0000121-ELLES083,o0000121,BARA₂,ELLES,083,osl
c-o0000121-GCSL068,o0000121,BARA₂,GCSL,068,osl
c-o0000121-HZL235,o0000121,BARA₂,HZL,235,osl
c-o0000121-KWU295,o0000121,BARA₂,KWU,295,osl
c-o0000121-MZL554,o0000121,BARA₂,MZL,554,osl
c-o0000121-PTACE105,o0000121,BARA₂,PTACE,105,osl
c-o0000121-RSP267,o0000121,BARA₂,RSP,267,osl
c-o0000121-SLLHA344,o0000121,BARA₂,SLLHA,344,osl
c-o0000121-SYA170,o0000121,BARA₂,SYA,170,osl
c-o0025744-BAU067,o0025744,BAU067,BAU,067,osl
c-o0018506-BAU161b,o0018506,BAU161b,BAU,161b,osl
c-o0027222-BAU209,o0027222,BAU209,BAU,209,osl
c-o0027509-BAU269,o0027509,BAU269,BAU,269,osl
c-o0027224-BAU315,o0027224,BAU315,BAU,315,osl
c-o0027167-BAU329,o0027167,BAU329,BAU,329,osl
c-o0027226-BAU366,o0027226,BAU366,BAU,366,osl
c-o0027169-BAU405,o0027169,BAU405,BAU,405,osl
c-o0000122-LAK639,o0000122,BI,LAK,639,osl
c-o0000122-ASY140,o0000122,BI,ASY,140,osl
c-o0000122-ABZL079,o0000122,BI,ABZL,079,osl
c-o0000122-BAU344,o0000122,BI,BAU,344,osl
c-o0000122-BAU350,o0000122,BI,BAU,350,osl
c-o0000122-BAU351,o0000122,BI,BAU,351,osl
c-o0000122-ELLES312,o0000122,BI,ELLES,312,osl
c-o0000122-GCSL277,o0000122,BI,GCSL,277,osl
c-o0000122-HZL153,o0000122,BI,HZL,153,osl
c-o0000122-KWU749,o0000122,BI,KWU,749,osl
c-o0000122-MZL358,o0000122,BI,MZL,358,osl
c-o0000122-RSP218,o0000122,BI,RSP,218,osl
c-o0000122-SLLHA214,o0000122,BI,SLLHA,214,osl
c-o0000122-SYA122,o0000122,BI,SYA,122,osl
c-o0000926-LAK642,o0000926,|BI×A|,LAK,642,osl
c-o0000926-GCSL279,o0000926,|BI×A|,GCSL,279,osl
c-o0000927-LAK641,o0000927,|BI×GAR|,LAK,641,osl
c-o0000927-KWU755,o0000927,|BI×GAR|,KWU,755,osl
c-o0000927-MZL361,o0000927,|BI×GAR|,MZL,361,osl
c-o0000927-RSP219,o0000927,|BI×GAR|,RSP,219,osl
c-o0000927-SLLHA214c,o0000927,|BI×GAR|,SLLHA,214c,osl
c-o0000928-LAK640,o0000928,|BI×IGI@g|,LAK,640,osl
c-o0000928-MZL360,o0000928,|BI×IGI@g|,MZL,360,osl
c-o0000928-SLLHA214a,o0000928,|BI×IGI@g|,SLLHA,214a,osl
c-o0000124-LAK232-2,o0000124,BU,LAK,232,osl
c-o0000124-ASY213-2,o0000124,BU,ASY,213,osl
c-o0000124-ABZL265-2,o0000124,BU,ABZL,265,osl
c-o0000124-BAU148-2,o0000124,BU,BAU,148,osl
c-o0000124-ELLES131-2,o0000124,BU,ELLES,131,osl
c-o0000124-GCSL115-2,o0000124,BU,GCSL,115,osl
c-o0000124-HZL339-2,o0000124,BU,HZL,339,osl
c-o0000124-KWU385-2,o0000124,BU,KWU,385,osl
c-o0000124-MZL580-2,o0000124,BU,MZL,580,osl
c-o0000124-PTACE123-2,o0000124,BU,PTACE,123,osl
c-o0000124-RSP335-2,o0000124,BU,RSP,335,osl
c-o0000124-SLLHA371-2,o0000124,BU,SLLHA,371,osl
c-o0000124-SYA185,o0000124,BU,SYA,185,osl
c-o0000930-ABZL275,o0000930,|BU&BU.AB|,ABZL,275,osl
c-o0000930-MZL582,o0000930,|BU&BU.AB|,MZL,582,osl
c-o0000930-SLLHA371a,o0000930,|BU&BU.AB|,SLLHA,371a,osl
c-o0000622-ZATU058,o0000622,|(BU&BU)×NA₂|,ZATU,058,osl
c-o0027177-ZATU058,o0027177,|(BU&BU)×NA₂.A|,ZATU,058,osl
c-o0000929-MZL581,o0000929,|BU%BU|,MZL,581,osl
c-o0000929-SLLHA371n3,o0000929,|BU%BU|,SLLHA,371n3,osl
c-o0000128-ABZL018,o0000128,BULUG,ABZL,018,osl
c-o0000128-SLLHA096a,o0000128,BULUG,SLLHA,096a,osl
c-o0000129-LAK169,o0000129,BUR,LAK,169,osl
c-o0000129-ASY199,o0000129,BUR,ASY,199,osl
c-o0000129-ABZL223,o0000129,BUR,ABZL,223,osl
c-o0000129-BAU404,o0000129,BUR,BAU,404,osl
c-o0000129-ELLES097,o0000129,BUR,ELLES,097,osl
c-o0000129-GCSL080,o0000129,BUR,GCSL,080,osl
c-o0000129-HZL245,o0000129,BUR,HZL,245,osl
c-o0000129-KWU302,o0000129,BUR,KWU,302,osl
c-o0000129-MZL559,o0000129,BUR,MZL,559,osl
c-o0000129-PTACE109,o0000129,BUR,PTACE,109,osl
c-o0000129-RSP164,o0000129,BUR,RSP,164,osl
c-o0000129-SLLHA349,o0000129,BUR,SLLHA,349,osl
c-o0000129-SYA174,o0000129,BUR,SYA,174,osl
c-o0000131-LAK052,o0000131,BUR₂,LAK,052,osl
c-o0000131-ASY010,o0000131,BUR₂,ASY,010,osl
c-o0000131-ABZL013,o0000131,BUR₂,ABZL,013,osl
c-o0000131-BAU054,o0000131,BUR₂,BAU,054,osl
c-o0000131-BAU056,o0000131,BUR₂,BAU,056,osl
c-o0000131-ELLES030,o0000131,BUR₂,ELLES,030,osl
c-o0000131-GCSL022,o0000131,BUR₂,GCSL,022,osl
c-o0000131-KWU088,o0000131,BUR₂,KWU,088,osl
c-o0000131-MZL008,o0000131,BUR₂,MZL,008,osl
c-o0000131-PTACE061,o0000131,BUR₂,PTACE,061,osl
c-o0000131-RSP088,o0000131,BUR₂,RSP,088,osl
c-o0000131-SLLHA011,o0000131,BUR₂,SLLHA,011,osl
c-o0000131-SYA010,o0000131,BUR₂,SYA,010,osl
c-o0000130-LAK072-b,o0000130,BURU₅,LAK,072^b,osl
c-o0000130-ASY054a,o0000130,BURU₅,ASY,054a,osl
c-o0000130-ABZL043,o0000130,BURU₅,ABZL,043,osl
c-o0000130-ELLES044,o0000130,BURU₅,ELLES,044,osl
c-o0000130-GCSL039,o0000130,BURU₅,GCSL,039,osl
c-o0000130-MZL135,o0000130,BURU₅,MZL,135,osl
c-o0000130-RSP414,o0000130,BURU₅,RSP,414,osl
c-o0000474-LAK071,o0000474,NAM,LAK,071,osl
c-o0000474-ASY054,o0000474,NAM,ASY,054,osl
c-o0000474-BAU038,o0000474,NAM,BAU,038,osl
c-o0000474-ELLES043,o0000474,NAM,ELLES,043,osl
c-o0000474-GCSL040,o0000474,NAM,GCSL,040,osl
c-o0000474-PTACE065,o0000474,NAM,PTACE,065,osl
c-o0000474-RSP413,o0000474,NAM,RSP,413,osl
c-o0000132-LAK143-2,o0000132,DA,LAK,143,osl
c-o0000132-ASY191-2,o0000132,DA,ASY,191,osl
c-o0000132-ABZL229,o0000132,DA,ABZL,229,osl
c-o0000132-BAU097-2,o0000132,DA,BAU,097,osl
c-o0000132-BAU101-2,o0000132,DA,BAU,101,osl
c-o0000132-ELLES077-2,o0000132,DA,ELLES,077,osl
c-o0000132-GCSL087-2,o0000132,DA,GCSL,087,osl
c-o0000132-HZL214,o0000132,DA,HZL,214,osl
c-o0000132-KWU325,o0000132,DA,KWU,325,osl
c-o0000132-MZL561,o0000132,DA,MZL,561,osl
c-o0000132-PTACE088-2,o0000132,DA,PTACE,088,osl
c-o0000132-RSP419-2,o0000132,DA,RSP,419,osl
c-o0000132-SLLHA335,o0000132,DA,SLLHA,335,osl
c-o0000132-SYA166,o0000132,DA,SYA,166,osl
c-o0000971-LAK145,o0000971,|DA×TAK₄|,LAK,145,osl
c-o0000133-LAK740,o0000133,DAG,LAK,740,osl
c-o0000133-ASY151,o0000133,DAG,ASY,151,osl
c-o0000133-ASY152,o0000133,DAG,ASY,152,osl
c-o0000133-ABZL168,o0000133,DAG,ABZL,168,osl
c-o0000133-BAU362,o0000133,DAG,BAU,362,osl
c-o0000133-ELLES363,o0000133,DAG,ELLES,363,osl
c-o0000133-GCSL304,o0000133,DAG,GCSL,304,osl
c-o0000133-KWU848,o0000133,DAG,KWU,848,osl
c-o0000133-PTACE299,o0000133,DAG,PTACE,299,osl
c-o0000133-RSP134,o0000133,DAG,RSP,134,osl
c-o0000133-SYA132,o0000133,DAG,SYA,132,osl
c-o0000133-SYA133,o0000133,DAG,SYA,133,osl
c-o0000377-LAK457,o0000377,LAK457,LAK,457,osl
c-o0000943-MZL461,o0000943,|DAG.KISIM₅×(A.MAŠ)|,MZL,461,osl
c-o0000943-SLLHA294b,o0000943,|DAG.KISIM₅×(A.MAŠ)|,SLLHA,294b,osl
c-o0000950-MZL458,o0000950,|DAG.KISIM₅×AMAR|,MZL,458,osl
c-o0000950-SLLHA288sub,o0000950,|DAG.KISIM₅×AMAR|,SLLHA,288sub,osl
c-o0000951-MZL457,o0000951,|DAG.KISIM₅×BALAG|,MZL,457,osl
c-o0000951-SLLHA292,o0000951,|DAG.KISIM₅×BALAG|,SLLHA,292,osl
c-o0000952-MZL447,o0000952,|DAG.KISIM₅×BI|,MZL,447,osl
c-o0000952-RSP360,o0000952,|DAG.KISIM₅×BI|,RSP,360,osl
c-o0000952-SLLHA288,o0000952,|DAG.KISIM₅×BI|,SLLHA,288,osl
c-o0000953-LAK744,o0000953,|DAG.KISIM₅×GA|,LAK,744,osl
c-o0000953-ABZL171,o0000953,|DAG.KISIM₅×GA|,ABZL,171,osl
c-o0000955-MZL444,o0000955,|DAG.KISIM₅×GI|,MZL,444,osl
c-o0000955-SLLHA284,o0000955,|DAG.KISIM₅×GI|,SLLHA,284,osl
c-o0000954-ABZL172,o0000954,|DAG.KISIM₅×GIR₂|,ABZL,172,osl
c-o0000954-MZL440,o0000954,|DAG.KISIM₅×GIR₂|,MZL,440,osl
c-o0000956-HZL188,o0000956,|DAG.KISIM₅×GUD|,HZL,188,osl
c-o0000956-MZL452,o0000956,|DAG.KISIM₅×GUD|,MZL,452,osl
c-o0000956-SLLHA289,o0000956,|DAG.KISIM₅×GUD|,SLLHA,289,osl
c-o0000957-MZL462,o0000957,|DAG.KISIM₅×HA|,MZL,462,osl
c-o0000957-SLLHA294d,o0000957,|DAG.KISIM₅×HA|,SLLHA,294d,osl
c-o0000958-MZL450,o0000958,|DAG.KISIM₅×IR|,MZL,450,osl
c-o0000958-SLLHA288b,o0000958,|DAG.KISIM₅×IR|,SLLHA,288b,osl
c-o0000945-MZL451,o0000945,|DAG.KISIM₅×(IR.LU)|,MZL,451,osl
c-o0000945-SLLHA288c,o0000945,|DAG.KISIM₅×(IR.LU)|,SLLHA,288c,osl
c-o0000959-MZL448,o0000959,|DAG.KISIM₅×KAK|,MZL,448,osl
c-o0000960-MZL441,o0000960,|DAG.KISIM₅×LA|,MZL,441,osl
c-o0000960-SLLHA282,o0000960,|DAG.KISIM₅×LA|,SLLHA,282,osl
c-o0000962-LAK721,o0000962,|DAG.KISIM₅×LU|,LAK,721,osl
c-o0000962-ABZL173,o0000962,|DAG.KISIM₅×LU|,ABZL,173,osl
c-o0000962-KWU767,o0000962,|DAG.KISIM₅×LU|,KWU,767,osl
c-o0000962-MZL459,o0000962,|DAG.KISIM₅×LU|,MZL,459,osl
c-o0000962-RSP358,o0000962,|DAG.KISIM₅×LU|,RSP,358,osl
c-o0000962-SLLHA292a,o0000962,|DAG.KISIM₅×LU|,SLLHA,292a,osl
c-o0000946-ABZL174,o0000946,|DAG.KISIM₅×(LU.MAŠ₂)|,ABZL,174,osl
c-o0000946-KWU893,o0000946,|DAG.KISIM₅×(LU.MAŠ₂)|,KWU,893,osl
c-o0000946-MZL460,o0000946,|DAG.KISIM₅×(LU.MAŠ₂)|,MZL,460,osl
c-o0000946-SLLHA293,o0000946,|DAG.KISIM₅×(LU.MAŠ₂)|,SLLHA,293,osl
c-o0000367-LAK388,o0000367,LAK388,LAK,388,osl
c-o0000962-LAK721-2,o0000962,|DAG.KISIM₅×LU|,LAK,721,osl
c-o0000962-RSP358-2,o0000962,|DAG.KISIM₅×LU|,RSP,358,osl
c-o0000961-MZL463,o0000961,|DAG.KISIM₅×LUM|,MZL,463,osl
c-o0000961-SLLHA294a,o0000961,|DAG.KISIM₅×LUM|,SLLHA,294a,osl
c-o0000963-MZL446,o0000963,|DAG.KISIM₅×NE|,MZL,446,osl
c-o0000963-SLLHA286,o0000963,|DAG.KISIM₅×NE|,SLLHA,286,osl
c-o0000947-MZL442,o0000947,|DAG.KISIM₅×(PAP.PAP)|,MZL,442,osl
c-o0000947-SLLHA282a,o0000947,|DAG.KISIM₅×(PAP.PAP)|,SLLHA,282a,osl
c-o0000964-MZL445,o0000964,|DAG.KISIM₅×SI|,MZL,445,osl
c-o0000964-SLLHA285,o0000964,|DAG.KISIM₅×SI|,SLLHA,285,osl
c-o0000965-MZL443,o0000965,|DAG.KISIM₅×TAK₄|,MZL,443,osl
c-o0000965-SLLHA283,o0000965,|DAG.KISIM₅×TAK₄|,SLLHA,283,osl
c-o0000948-ABZL170,o0000948,|DAG.KISIM₅×(U₂.GIR₂)|,ABZL,170,osl
c-o0000948-MZL453,o0000948,|DAG.KISIM₅×(U₂.GIR₂)|,MZL,453,osl
c-o0000948-SLLHA290,o0000948,|DAG.KISIM₅×(U₂.GIR₂)|,SLLHA,290,osl
c-o0032015-MZL454,o0032015,|DAG.KISIM₅×(U₂.MAŠ)|,MZL,454,osl
c-o0000967-LAK777,o0000967,|DAG.KISIM₅×UŠ|,LAK,777,osl
c-o0000967-ELLES380,o0000967,|DAG.KISIM₅×UŠ|,ELLES,380,osl
c-o0000967-MZL449,o0000967,|DAG.KISIM₅×UŠ|,MZL,449,osl
c-o0000967-SLLHA287,o0000967,|DAG.KISIM₅×UŠ|,SLLHA,287,osl
c-o0000968-HZL243,o0000968,|DAG.KISIM₅×X|,HZL,243,osl
