ID,URN,Passage_SHA256,ACTib_Volume,ACTib_Page,ACTib_Line,Status,Distance,Nabu_Text,ACTib_Text
d-toh350-50a-5,urn:nabu:derge-kangyur:toh350:50a.5,79a5a66f3001add2f065072ab01ce614178f620d1c723d9e5db141ea25999cf9,I1KG9202,99,5,partial,,༄༅༅།།རྒྱ་གར་སྐད་དུ།ཀ་ན་ཀ་བརྞ་པཱུརྦ་ཡོ་ག་ནཱ་,དྷརྨཱ་ཤྲཱི་བྷ་དྲ་དང་།ཞུ་ཆེན་གྱི་ལོཙྪ་བ་དགེ་སློང་ཤེས་རབ་ལེགས་པས་བསྒྱུར།སྒྲ་བསྒྱུར་གྱི་ལོཙྪ་བ་ཆེན་པོ་དགེ་སློང་རིན་ཆེན་བཟང་པོས་བཅོས་ཏེ་གཏན་ལ་ཕབ་པ།།༄༅༅།།རྒྱ་གར་སྐད་དུ།ཀ་ན་ཀ་བརྞ་པཱུརྦ་ཡོ་ག་ནཱ་
d-toh350-55b-7,urn:nabu:derge-kangyur:toh350:55b.7,c4441577a778d242a67f48146080509047c0561a7c7653ff2cc006d4220c96a9,I1KG9202,110,7,partial,,པ་ལ་མངོན་པར་བསྟོད་དོ།།གསེར་མདོག་གི་སྔོན་གྱི་སྦྱོར་བ་ཞེས་བྱ་བ་རྫོགས་སོ།།,པ་ལ་མངོན་པར་བསྟོད་དོ།།གསེར་མདོག་གི་སྔོན་གྱི་སྦྱོར་བ་ཞེས་བྱ་བ་རྫོགས་སོ།།༄༅༅།།བོད་སྐད་དུ།འཕགས་པ་རྒྱལ་བུ་དོན་གྲུབ་ཀྱི་མདོ།བམ་པོ་དང་པོ།འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་གཅིག་ན།
d-toh351-55b-7,urn:nabu:derge-kangyur:toh351:55b.7,fab5b129284336f83fe1f96b4e025d215f4c9b72ca757df09ee01b70a1684440,I1KG9202,110,7,partial,,༄༅༅།།བོད་སྐད་དུ།འཕགས་པ་རྒྱལ་བུ་དོན་གྲུབ་ཀྱི་མདོ།བམ་པོ་དང་པོ།འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་གཅིག་ན།,པ་ལ་མངོན་པར་བསྟོད་དོ།།གསེར་མདོག་གི་སྔོན་གྱི་སྦྱོར་བ་ཞེས་བྱ་བ་རྫོགས་སོ།།༄༅༅།།བོད་སྐད་དུ།འཕགས་པ་རྒྱལ་བུ་དོན་གྲུབ་ཀྱི་མདོ།བམ་པོ་དང་པོ།འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་གཅིག་ན།
d-toh351-59b-4,urn:nabu:derge-kangyur:toh351:59b.4,3c367b7d60257990a85a9ff98c864b4c6fe8501226359e06a7a4bd7896092cef,I1KG9202,118,4,near,1,ཅིག།རྒྱལ་པོ་ཆེན་པོས་ནི་བདག་ལོ་བཅུ་གཉིས་ཀྱི་བར་དུ་རི་དན་ཏིག་ཅེས་བྱ་བར་སྤངས་སོ།།ཆུང་མས་རྒྱལ་བུས་སྨྲས་པའི་ཚིག་ཐོས་ནས།ཡེད་ཅེས་དངངས་ཏེ་ལངས་ནས་འདི་སྐད་ཅེས་སྨྲས་སོ།།རྒྱལ་བུ་ལ་ཉེས་པ་ཅི་ཞིག་མཆིས་ན།རྒྱལ་པོས་དེ་ལྟ་དེ་ལྟར་མཛད་,ཅིག།རྒྱལ་པོ་ཆེན་པོས་ནི་བདག་ལོ་བཅུ་གཉིས་ཀྱི་བར་དུ་རི་དན་ཏིག་ཅེས་བྱ་བར་སྤངས་སོ།།ཆུང་མས་རྒྱལ་བུས་སྨྲས་པའི་ཚིག་ཐོས་ནས།ཡོད་ཅེས་དངངས་ཏེ་ལངས་ནས་འདི་སྐད་ཅེས་སྨྲས་སོ།།རྒྱལ་བུ་ལ་ཉེས་པ་ཅི་ཞིག་མཆིས་ན།རྒྱལ་པོས་དེ་ལྟ་དེ་ལྟར་མཛད་
d-toh352-86a-2,urn:nabu:derge-kangyur:toh352:86a.2,b20350bd217ea8880dc8be5795e2ac27efcf4ba0e38e54a55b15831353279986,I1KG9202,171,2,partial,,རྨོངས་པ་དང་།།བརྟེན་དང་རེག་པ་དགེ་སློང་དང་།།རྒྱུ་དང་དོན་ཆོས་འདྲ་བ་སྟེ།།ཐ་མ་ཚངས་པའི་དྲ་བའོ།།ཚངས་པའི་དྲ་བ་རྫོགས་སོ།,རྨོངས་པ་དང་།།བརྟེན་དང་རེག་པ་དགེ་སློང་དང་།།རྒྱུ་དང་དོན་ཆོས་འདྲ་བ་སྟེ།།ཐ་མ་ཚངས་པའི་དྲ་བའོ།།ཚངས་པའི་དྲ་བ་རྫོགས་སོ།༄༅།།རྒྱའི་སྐད་དུ།དེའི་ཕཱང་བྱ་ན་ཕྷུར་པོའུ་ཨིན་ཀྱེང་སཱུ་ཕིམ་དེའི་ཨྱིར།བོད་སྐད་
d-toh353-86a-2,urn:nabu:derge-kangyur:toh353:86a.2,3c0173dec50ab2136ea071c8a37db3ce4c332bfaa3410506cd1a2bf7564b65b4,I1KG9202,171,2,partial,,༄༅།།རྒྱའི་སྐད་དུ།དེའི་ཕཱང་བྱ་ན་ཕྷུར་པོའུ་ཨིན་ཀྱེང་སཱུ་ཕིམ་དེའི་ཨྱིར།བོད་སྐད་,རྨོངས་པ་དང་།།བརྟེན་དང་རེག་པ་དགེ་སློང་དང་།།རྒྱུ་དང་དོན་ཆོས་འདྲ་བ་སྟེ།།ཐ་མ་ཚངས་པའི་དྲ་བའོ།།ཚངས་པའི་དྲ་བ་རྫོགས་སོ།༄༅།།རྒྱའི་སྐད་དུ།དེའི་ཕཱང་བྱ་ན་ཕྷུར་པོའུ་ཨིན་ཀྱེང་སཱུ་ཕིམ་དེའི་ཨྱིར།བོད་སྐད་
d-toh353-96a-4,urn:nabu:derge-kangyur:toh353:96a.4,6fd34c71d34274e72fd9f9d16f308962ba250b3baf153540cc32192419ed4474,I1KG9202,191,4,near,1,དུ་ཐས་པ་དང་།བསམ་གཏན་བསྒོམས་པ་དང་།ཤེས་རབ་སྤྱད་པ་ནས་སྤྱོད་དཀའ་བ་ཐམས་ཅད་སྤྱད་དེ།སྐྱོ་བ་དང་།ངལ་བ་མེད་ཅིང་རྒྱུན་མི་འཆད་པར་བརྩོན་འགྲུས་སུ་འབད་པ་ཡང་ཕ་མ་ལ་སྲི་ཞུ་བྱ་བ་དང་།དྲིན་ཤེས་པ་དང་།དྲིན་ལན་བསབ་པ་དང་།སེམས་,དུ་ཐོས་པ་དང་།བསམ་གཏན་བསྒོམས་པ་དང་།ཤེས་རབ་སྤྱད་པ་ནས་སྤྱོད་དཀའ་བ་ཐམས་ཅད་སྤྱད་དེ།སྐྱོ་བ་དང་།ངལ་བ་མེད་ཅིང་རྒྱུན་མི་འཆད་པར་བརྩོན་འགྲུས་སུ་འབད་པ་ཡང་ཕ་མ་ལ་སྲི་ཞུ་བྱ་བ་དང་།དྲིན་ཤེས་པ་དང་།དྲིན་ལན་བསབ་པ་དང་།སེམས་
d-toh353-126b-3,urn:nabu:derge-kangyur:toh353:126b.3,8489b10aca89d71256e18358f957fddc3b14ea223cef2b1acf72ac248cbc1e43,I1KG9202,252,3,near,1,བཙས་པའི་པད་མོ་ཡིན་ནམ་ཞེས་བཙུན་མོ་ལས་བཙས་པའི་པད་མོ་གར་བོར་ཞེས་དྲིས་ན།བཙུན་མོས་གསོལ་པ།རྒྱལ་པོ་ཆེན་པོ་པད་མོ་དེ་རྫིང་གི་འགྲམ་ན་ཕ་བོང་ཞིག་མཆིས་པའི་འོག་ཏུ་སྦས་སོ་ཞེས་གསོལ་པ་དང་།དེ་ཉིད་མཙུན་མོ་རི་དགས་མས་བཙས་པ་ཡིན་,བཙས་པའི་པད་མོ་ཡིན་ནམ་ཞེས་བཙུན་མོ་ལས་བཙས་པའི་པད་མོ་གར་བོར་ཞེས་དྲིས་ན།བཙུན་མོས་གསོལ་པ།རྒྱལ་པོ་ཆེན་པོ་པད་མོ་དེ་རྫིང་གི་འགྲམ་ན་ཕ་བོང་ཞིག་མཆིས་པའི་འོག་ཏུ་སྦས་སོ་ཞེས་གསོལ་པ་དང་།དེ་ཉིད་བཙུན་མོ་རི་དགས་མས་བཙས་པ་ཡིན་
d-toh353-148b-1,urn:nabu:derge-kangyur:toh353:148b.1,b0a38979d6e8cd705253dcb76220fc579f6e83e8c9f8034866694a1c2290802d,I1KG9202,296,1,partial,,296བསྐྱབས་སོ།།ང་ནི་ལྷ་སྦྱིན་དང་ཕྲད་པས་མྱུར་དུ་སངས་རྒྱས་སུ་གྲུབ་པར་གྱུར་ཏེ།དྲིན་དྲན་པའི་ཕྱིར་རྟག་ཏུ་ཐུགས་རྗེས་བསྐྱབས་སོ།།དེའི་ཚེ་ན་དེ་བཞིན་གཤེགས་པས་ཀུན་དགའ་བོ་ལ་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ།།ཁྱེད་སེམས་ཅན་དམྱལ་བའི་ནང་དུ་སོང་ལ་ལྷ་སྦྱིན་ཁྱོད་སྡུག་,བསྐྱབས་སོ།།ང་ནི་ལྷ་སྦྱིན་དང་ཕྲད་པས་མྱུར་དུ་སངས་རྒྱས་སུ་གྲུབ་པར་གྱུར་ཏེ།དྲིན་དྲན་པའི་ཕྱིར་རྟག་ཏུ་ཐུགས་རྗེས་བསྐྱབས་སོ།།དེའི་ཚེ་ན་དེ་བཞིན་གཤེགས་པས་ཀུན་དགའ་བོ་ལ་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ།།ཁྱེད་སེམས་ཅན་དམྱལ་བའི་ནང་དུ་སོང་ལ་ལྷ་སྦྱིན་ཁྱོད་སྡུག་
d-toh353-175a-7,urn:nabu:derge-kangyur:toh353:175a.7,8db0a70640d4294378a6394347f35107582d773ebe0d0a1946ad38c804a11ca6,I1KG9202,349,7,near,1,ཟག་པ་མེད་པའི་ཚུལ་ཁྲིམས་ནི་བྱམས་པའི་སེམས་ཀྱིས་ཐོབ་པ་མ་ཡིན་ནོ།།སོ་སོར་ཐར་པའི་ཚུལ་ཁྲིམས་ནི་སངས་རྒྱས་ཀྱི་ཆོས་འཛིན་པར་འཁོར་རྣམ་པ་བདུན་འཇིག་རྟེན་ན་ཡོད་ཅིང་ཐག་པ་རྣམ་གསུམ་གྱི་འབྲས་བུ་རྒྱུན་མི་འཆད་པར་བྱེད་པའི་གཞིར་འགྱུར་བ་ཡིན་གྱི།བསམ་གཏན་གྱི་,ཟག་པ་མེད་པའི་ཚུལ་ཁྲིམས་ནི་བྱམས་པའི་སེམས་ཀྱིས་ཐོབ་པ་མ་ཡིན་ནོ།།སོ་སོར་ཐར་པའི་ཚུལ་ཁྲིམས་ནི་སངས་རྒྱས་ཀྱི་ཆོས་འཛིན་པར་འཁོར་རྣམ་པ་བདུན་འཇིག་རྟེན་ན་ཡོད་ཅིང་ཐེག་པ་རྣམ་གསུམ་གྱི་འབྲས་བུ་རྒྱུན་མི་འཆད་པར་བྱེད་པའི་གཞིར་འགྱུར་བ་ཡིན་གྱི།བསམ་གཏན་གྱི་
d-toh354-201b-2,urn:nabu:derge-kangyur:toh354:201b.2,042489f31c36933e493bd34323a17bcc555f66af55da66d8991c2c779d48e490,I1KG9202,402,2,near,1,སྐྱིན་བྱེད་ན་ཕུ་རོན་དཀར་པོ་བྱེད་པར་འགྱུར་རོ།།དགེ་འདུན་ལ་འཕྱ་ཞིང་དམོད་པར་བྱེད་ན་གླང་གི་གཉའ་བའི་སྲིན་བུར་སྐྱེ་བར་འགྱུར་རོ།།དགེ་འདུན་གྱི་ཚོད་ལྡུམ་ཟོས་ན་ཚོད་མའི་སྲིན་བུར་སྐྱེ་བར་འགྱུར་རོ།།དགེ་འདུན་གྱི་ཁྲི་སྟན་ལ་འདུག་ན་སའི་སྲིན་བུ་མཇུག་རིངས་སུ་སྐྱེ་,སྐྱིན་བྱེད་ན་ཕུག་རོན་དཀར་པོ་བྱེད་པར་འགྱུར་རོ།།དགེ་འདུན་ལ་འཕྱ་ཞིང་དམོད་པར་བྱེད་ན་གླང་གི་གཉའ་བའི་སྲིན་བུར་སྐྱེ་བར་འགྱུར་རོ།།དགེ་འདུན་གྱི་ཚོད་ལྡུམ་ཟོས་ན་ཚོད་མའི་སྲིན་བུར་སྐྱེ་བར་འགྱུར་རོ།།དགེ་འདུན་གྱི་ཁྲི་སྟན་ལ་འདུག་ན་སའི་སྲིན་བུ་མཇུག་རིངས་སུ་སྐྱེ་
d-toh358-277b-5,urn:nabu:derge-kangyur:toh358:277b.5,5d40426355253fa337ab8e8d4687292256d15e537ff87505afd73418612ce3af,I1KG9202,554,5,partial,,རྒྱ་གར་གྱི་མཁན་པོ་དགེ་སློང་ཨ་ཛི་ཏ་ཤྲཱི་བྷ་དྲ་དང་།ཞུ་ཆེན་གྱི་ལོཙྪ་བ་སེང་ཀར་དགེ་སློང་ཤཱཀྱ་འོད་ཀྱིས་བསྒྱུར།།,རྒྱ་གར་གྱི་མཁན་པོ་དགེ་སློང་ཨ་ཛི་ཏ་ཤྲཱི་བྷ་དྲ་དང་།ཞུ་ཆེན་གྱི་ལོཙྪ་བ་སེང་ཀར་དགེ་སློང་ཤཱཀྱ་འོད་ཀྱིས་བསྒྱུར།།༄༅༅།།རྒྱ་གར་སྐད་དུ།དྭཱི་ད་ཤ་ལོ་ཙ་ན་ནཱ་མ་སཱུ་ཏྲ།བོད་སྐད་དུ།མིག་བཅུ་གཉིས་པ་ཞེས་བྱ་བའི་མདོ།གྲུབ་པར་གྱུར་ཅིག་
d-toh359-277b-5,urn:nabu:derge-kangyur:toh359:277b.5,1a33549c20b27249840434790157e0c88327856e21edb0b98b7f759284d5ccce,I1KG9202,554,5,partial,,༄༅༅།།རྒྱ་གར་སྐད་དུ།དྭཱི་ད་ཤ་ལོ་ཙ་ན་ནཱ་མ་སཱུ་ཏྲ།བོད་སྐད་དུ།མིག་བཅུ་གཉིས་པ་ཞེས་བྱ་བའི་མདོ།གྲུབ་པར་གྱུར་ཅིག་,རྒྱ་གར་གྱི་མཁན་པོ་དགེ་སློང་ཨ་ཛི་ཏ་ཤྲཱི་བྷ་དྲ་དང་།ཞུ་ཆེན་གྱི་ལོཙྪ་བ་སེང་ཀར་དགེ་སློང་ཤཱཀྱ་འོད་ཀྱིས་བསྒྱུར།།༄༅༅།།རྒྱ་གར་སྐད་དུ།དྭཱི་ད་ཤ་ལོ་ཙ་ན་ནཱ་མ་སཱུ་ཏྲ།བོད་སྐད་དུ།མིག་བཅུ་གཉིས་པ་ཞེས་བྱ་བའི་མདོ།གྲུབ་པར་གྱུར་ཅིག་
d-toh359a-76-289a-3,urn:nabu:derge-kangyur:toh359a:76.289a.3,2786b9eb7b9b6d196b648d8afd6efb2ac1a6b6a85351cdac9f8faf46f51fa7e4,I1KG9202,577,3,partial,,ཞིང་མ་གྱུར་སེམས་ཅན་ཐམས་ཅད་མྱུར་བ་ཉིད་དུ་བླ་ན་མེད་པའི་བྱང་ཆེན་ཐོབ་པར་གྱུར་ཅིག།སརྦ་མངྒ་ལཾ།།,ཞིང་མ་གྱུར་སེམས་ཅན་ཐམས་ཅད་མྱུར་བ་ཉིད་དུ་བླ་ན་མེད་པའི་བྱང་ཆེན་ཐོབ་པར་གྱུར་ཅིག།སརྦ་མངྒ་ལཾ།
d-toh364-146a-7,urn:nabu:derge-kangyur:toh364:146a.7,425790585e03e63496a32822c86e714c042cfbf9e9c0ee1faaa14800f5027783,I1KG9203,291,7,partial,,གྱིས་འབྲོ་དགེ་སློང་གི་ཕྱིར་བསྒྱུར་ཅིང་ཞུས་ཏེ་གཏན་ལ་ཕབ་པ།།,གྱིས་འབྲོ་དགེ་སློང་གི་ཕྱིར་བསྒྱུར་ཅིང་ཞུས་ཏེ་གཏན་ལ་ཕབ་པ།།༄༅།།རྒྱ་གར་སྐད་དུ།ཤེ་ཀ་པྲ་ཀྲི་ཡ།བོད་སྐད་དུ།དབང་གི་རབ་ཏུ་བྱེད་པ།ཐུགས་རྗེ་ཆེན་པོ་འཕགས་པ་སྤྱན་རས་གཟིགས་ལ་ཕྱག་འཚལ་
d-toh365-146a-7,urn:nabu:derge-kangyur:toh365:146a.7,65bdd660bb8d4330f95afc9a19588267b75df578e90252148c9f16e21f81311e,I1KG9203,291,7,partial,,༄༅།།རྒྱ་གར་སྐད་དུ།ཤེ་ཀ་པྲ་ཀྲི་ཡ།བོད་སྐད་དུ།དབང་གི་རབ་ཏུ་བྱེད་པ།ཐུགས་རྗེ་ཆེན་པོ་འཕགས་པ་སྤྱན་རས་གཟིགས་ལ་ཕྱག་འཚལ་,གྱིས་འབྲོ་དགེ་སློང་གི་ཕྱིར་བསྒྱུར་ཅིང་ཞུས་ཏེ་གཏན་ལ་ཕབ་པ།།༄༅།།རྒྱ་གར་སྐད་དུ།ཤེ་ཀ་པྲ་ཀྲི་ཡ།བོད་སྐད་དུ།དབང་གི་རབ་ཏུ་བྱེད་པ།ཐུགས་རྗེ་ཆེན་པོ་འཕགས་པ་སྤྱན་རས་གཟིགས་ལ་ཕྱག་འཚལ་
d-toh366-193a-6,urn:nabu:derge-kangyur:toh366:193a.6,d02a2098c449d25a9aa860896582d418c8aba9284877586e0ca741dbdbc3d77c,I1KG9203,385,6,partial,,མཆོག་ཅེས་བྱ་བའི་རྟོག་པ།རྟོག་པ་ཐམས་ཅད་ཀྱི་འཁོར་ལོ་བསྐོར་བ་ཆེན་པོ་བདེ་བ་ཆེན་པོ་རྫོགས་སོ།།,མཆོག་ཅེས་བྱ་བའི་རྟོག་པ།རྟོག་པ་ཐམས་ཅད་ཀྱི་འཁོར་ལོ་བསྐོར་བ་ཆེན་པོ་བདེ་བ་ཆེན་པོ་རྫོགས་སོ།།༄༅༅།།རྒྱ་གར་སྐད་དུ།སརྦ་ཀལྤ་ས་མུཙྪ་ཡ་ནཱ་མ་སརྦ་བུདྡྷ་ས་མ་ཡོ་ག་ཌཱ་ཀི་ནཱི་ཛཱ་ལ་སམྦ་ར་ཨུཏྟ་ར་ཨུཏྟ་
d-toh367-193a-6,urn:nabu:derge-kangyur:toh367:193a.6,6df80da2573bdb53e8290cb11c6256e3a75149cb9724f4a7566a9304d9ee7b43,I1KG9203,385,6,partial,,༄༅༅།།རྒྱ་གར་སྐད་དུ།སརྦ་ཀལྤ་ས་མུཙྪ་ཡ་ནཱ་མ་སརྦ་བུདྡྷ་ས་མ་ཡོ་ག་ཌཱ་ཀི་ནཱི་ཛཱ་ལ་སམྦ་ར་ཨུཏྟ་ར་ཨུཏྟ་,མཆོག་ཅེས་བྱ་བའི་རྟོག་པ།རྟོག་པ་ཐམས་ཅད་ཀྱི་འཁོར་ལོ་བསྐོར་བ་ཆེན་པོ་བདེ་བ་ཆེན་པོ་རྫོགས་སོ།།༄༅༅།།རྒྱ་གར་སྐད་དུ།སརྦ་ཀལྤ་ས་མུཙྪ་ཡ་ནཱ་མ་སརྦ་བུདྡྷ་ས་མ་ཡོ་ག་ཌཱ་ཀི་ནཱི་ཛཱ་ལ་སམྦ་ར་ཨུཏྟ་ར་ཨུཏྟ་
d-toh368-235a-2,urn:nabu:derge-kangyur:toh368:235a.2,4cf4064a8e1fe9cea01a574e85ed37df707ccbc9430151e4ef4939d5a23863e4,I1KG9203,469,2,near,1,ལྕུག་མར་དེ་བཞིན་རྣམ་སྣང་མཛད།།གོ་ཆའི་རྣམ་པ་དེ་ལྟ་བུར།།གཙོ་བོར་པདྨ་གར་མཛད་དེ།།བསྟན་པར་དངོས་གྲུབ་ཐམས་ཅད་ནི།།རབ་སྩོལ་པ་ཡི་དཔའ་བོ་བཞུགས།།མཐེའུ་ཆུང་ལ་ནི་མཁའ་སྙིང་པོ།།མི་ཟད་སྐུ་དང་ལྡན་པ་ཉིད།།སེན་མོའི་ངོས་ནི་རྟ་འགྲིན་གྱི།།གནས་,ལྕུག་མར་དེ་བཞིན་རྣམ་སྣང་མཛད།།གོ་ཆའི་རྣམ་པ་དེ་ལྟ་བུར།།གཙོ་བོར་པདྨ་གར་མཛད་དེ།།བསྟན་པར་དངོས་གྲུབ་ཐམས་ཅད་ནི།།རབ་སྩོལ་པ་ཡི་དཔའ་བོ་བཞུགས།།མཐེའུ་ཆུང་ལ་ནི་མཁའ་སྙིང་པོ།།མི་ཟད་སྐུ་དང་ལྡན་པ་ཉིད།།སེན་མོའི་ངོས་ནི་རྟ་མགྲིན་གྱི།།གནས་
d-toh369-77-370a-7,urn:nabu:derge-kangyur:toh369:77.370a.7,69e66f0efb4915be1bc1c45ff361c2116104d14117d2310a0387bf0e44dd1d48,I1KG9203,739,7,partial,,ནས།ཞུས་དག་བྱས་ནས་ལེགས་པར་བཅོས་ཏེ་གཏན་ལ་ཕབ།།འདི་ལས་ཟབ་པ་མེད་དོ།།།།,ནས།ཞུས་དག་བྱས་ནས་ལེགས་པར་བཅོས་ཏེ་གཏན་ལ་ཕབ།།འདི་ལས་ཟབ་པ་མེད་དོ།།།
d-toh370-52b-4,urn:nabu:derge-kangyur:toh370:52b.4,e51128269199ed92c11b19573493a865711c043dc298e1d4e50075444d24cdb4,I1KG9204,104,4,near,2,དང་ལྡན།།མདུང་དང་དེ་བཞིན་འཁོར་ལོ་དང་།།ཐོད་པ་དང་ནི་དབྱུག་པ་མཆོག།ལྷོ་རུ་རུ་དྲ་བྲི་བྱ་སྟེ།།དུ་བའི་མདོག་ཅན་ལག་པ་བཞི།།རྩེ་གསུམ་མདུང་དང་ཐོད་པ་དང་།།ཞགས་པ་དང་ནི་བགྲང་ཕྲེང་ཐོགས།།ནུབ་ཏུ་སྐེམ་བྱེད་བྲི་བྱ་སྟེ།།མདོག་སེར་ལག་པ་བཞི་དང་ལྡན་,དང་ལྡན།།མདུང་དང་དེ་བཞིན་འཁོར་ལོ་དང་།།ཐོད་པ་དང་ནི་དབྱུག་པ་མཆོག།ལྷོ་རུ་རུ་དྲ་བྲི་བྱ་སྟེ།།དུ་བའི་མདོག་ཅན་ལག་པ་བཞི།།རྩེ་གསུམ་མདུང་དང་ཐོད་པ་དང་།།ཞགས་པ་དང་ནི་བགྲང་ཕྲེང་ཐོགས།།ནུབ་ཏུ་སྐེམ་བྱེད་བྲི་བྱ་སྟེ།།མདོག་སེར་ལག་པ་བཞི་དང་ལྡན།།
d-toh370-107a-1,urn:nabu:derge-kangyur:toh370:107a.1,a81b4ecf956b4a7e61af8bad99b64148d9abc2ddf6a6c0de60c325117c868548,I1KG9204,213,1,near,1,ཡང་སྦྱིན་སྲེག་བརྩམ།།དེ་ནས་རང་གི་སྔགས་ཀྱིས་ནི།།མེ་ལ་བསང་གཏོར་བྱས་ནས་སུ།།དགང་གཟར་ཆོ་ག་བཞིན་བཀང་ལ།།དགང་བླུགས་ལན་གསུམ་སྦྱིན་པར་བྱ།།ཨོཾ་ཨགྣ་ཡེ་ཨ་མུ་ཀ་སྱ་ཤཱནྟི་ཀུ་རུ་སྭཱ་ཧཱ།།ཞེས་བྱ་བའི་སྔགས་ཀྱིས་སོ།།ལྷ་རྣམས་,ཡང་སྦྱིན་སྲེག་བརྩམ།།དེ་ནས་རང་གི་སྔགས་ཀྱིས་ནི།།མེ་ལ་བསང་གཏོར་བྱས་ནས་སུ།།དགང་གཟར་ཆོ་ག་བཞིན་བཀང་ལ།།དགང་བླུགས་ལན་གསུམ་སྦྱིན་པར་བྱ།།ཨོཾ་ཨགྣ་ཡེ་ཨ་མུ་ཀ་སྱ་ཤཱནྟིཾ་ཀུ་རུ་སྭཱ་ཧཱ།།ཞེས་བྱ་བའི་སྔགས་ཀྱིས་སོ།།ལྷ་རྣམས་
d-toh373-78-311a-6,urn:nabu:derge-kangyur:toh373:78.311a.6,851cbc4e66d636b053469b4b0b9d443ec2b97742393703f4b917a8cdcc60e1d3,I1KG9204,621,6,partial,,ཆེན་པོ་ཤྲཱི་བ་ན་རཏྣའི་རྒྱ་དཔེ་ལ་གཏུགས་ནས་ལོཙྪ་བ་གཞོན་ནུ་དཔལ་གྱིས་ཀྱང་ཞུས་སོ།།།།,ཆེན་པོ་ཤྲཱི་བ་ན་རཏྣའི་རྒྱ་དཔེ་ལ་གཏུགས་ནས་ལོཙྪ་བ་གཞོན་ནུ་དཔལ་གྱིས་ཀྱང་ཞུས་སོ།།།
d-toh374-22b-2,urn:nabu:derge-kangyur:toh374:22b.2,f406f29abf837e47f86396b708f28a8f3189c9888abccb87e65a301504f0fd23,I1KG9205,44,2,near,1,བའི་གོང་བུ་ལ་ཡོངས་སུ་བཟླས་ཏེ་སྤྱི་བོར་བཟུང་ན་སྤྱི་བོ་མི་མཐོང་བར་འགྱུར་རོ།།ཡིད་ཀྱིས་ནི་གྲོལ་བར་འགྱུར་རོ།།དཔའ་བོའི་ཆུ་ལ་ཡོངས་སུ་བཟླས་ཏེ་བསྣུན་ན་འགྱེལ་བར་འགྱུར་རོ།།ཡིད་ཀྱིས་ནི་གྲོལ་བར་འགྱུར་རོ།།ཕྱག་རྒྱ་ཡོངས་སུ་བརྗེ་ཞིང་བསྒོས་ན་,ཕའི་གོང་བུ་ལ་ཡོངས་སུ་བཟླས་ཏེ་སྤྱི་བོར་བཟུང་ན་སྤྱི་བོ་མི་མཐོང་བར་འགྱུར་རོ།།ཡིད་ཀྱིས་ནི་གྲོལ་བར་འགྱུར་རོ།།དཔའ་བོའི་ཆུ་ལ་ཡོངས་སུ་བཟླས་ཏེ་བསྣུན་ན་འགྱེལ་བར་འགྱུར་རོ།།ཡིད་ཀྱིས་ནི་གྲོལ་བར་འགྱུར་རོ།།ཕྱག་རྒྱ་ཡོངས་སུ་བརྗེ་ཞིང་བསྒོས་ན་
d-toh376-47a-7,urn:nabu:derge-kangyur:toh376:47a.7,fc63e3360fb59f411a0eb21e2382d80ad0ed9d7258e329dc58c42932ce237234,I1KG9205,93,7,near,1,དག་དང་།།དབང་དག་ལེགས་པར་བརྗོད་ནས་ནི།།ང་ཡིས་གཞན་ཡང་བཤད་བྱ་བ།།ལྷ་རྣམས་དགོད་པ་མཆོག་དག་གོ།།རྒྱ་རུ་ཀུན་ཏུ་ཁྲུ་བརྒྱད་དེ།།གྲུ་བཞི་པ་ལ་སྒོ་བཞི་པ།།སྔགས་པས་དེ་ཡི་ཉིས་འགྱུར་དབྱད།།གང་དུ་མཁའ་འགྲོའི་ཚོགས་འགྱིང་བ།།,དག་དང་།།དབང་དག་ལེགས་པར་བརྗོད་ནས་ནི།།ང་ཡིས་གཞན་ཡང་བཤད་བྱ་བ།།ལྷ་རྣམས་དགོད་པ་མཆོག་དག་གོ།།རྒྱ་རུ་ཀུན་ཏུ་ཁྲུ་བརྒྱད་དེ།།གྲུ་བཞི་པ་ལ་སྒོ་བཞི་པ།།སྔགས་པས་དེ་ཡི་ཉིས་འགྱུར་དཔྱད།།གང་དུ་མཁའ་འགྲོའི་ཚོགས་འགྱིང་བ།།
